,date,t_volume,t_sum_pos,t_sum_neg,t_sum_neut,t_sum_comp,t_avg_neut,t_avg_pos,t_avg_neg,t_avg_comp,t_zavg_neut,t_zavg_pos,t_zavg_neg,t_zavg_comp,t_nonZero_neut,t_nonZero_pos,t_nonZero_neg,t_nonZero_comp,t_day_of_week,t_is_weekend
99,2019-07-03,115750,11396.788000000002,3953.7280000000005,100369.947,25210.4781,0.8671269719222462,0.09846037149028079,0.03415747732181426,0.21780110669546437,0.8675241968244639,0.17256878955816,0.12473508533930658,0.43105887150551425,115697,66042,31697,58485,0,0
100,2019-07-04,97929,10256.499999999998,3092.0809999999997,84564.08499999999,23759.2567,0.8635244411767709,0.10473404201002766,0.03157472250303791,0.24261716856089618,0.863771411936548,0.1718582439678284,0.1291434239652508,0.43875933408431983,97901,59680,23943,54151,0,0
101,2019-07-05,93197,9202.679000000002,2962.7500000000005,81012.194,20912.7483,0.8692575297488117,0.0987443694539524,0.0317901863793899,0.22439293432192023,0.8695001019630572,0.1668149255895735,0.12875363956368696,0.42895305519660326,93171,55167,23011,48753,0,0
102,2019-07-06,79866,8015.468,2521.8890000000006,69322.234,18521.7747,0.8679817945057972,0.1003614554378584,0.03157650314276414,0.23191063406205395,0.8681665894375633,0.1692919931569054,0.1263155021287253,0.43767042463196204,79849,47347,19965,42319,0,0
103,2019-07-07,78236,7550.612,2540.0050000000006,68137.263,17350.1215,0.8709195638836342,0.09651071118155324,0.03246593639756634,0.2217664694002761,0.8711645357608613,0.16632769406996212,0.12219199499687307,0.42949034581775875,78214,45396,20787,40397,0,0
104,2019-07-08,102343,9773.688000000002,3887.3479999999995,88668.287,19865.797000000002,0.8663835044898038,0.095499330682118,0.03798352598614463,0.19410997332499538,0.8667815652615938,0.16525240091978902,0.13696525967162285,0.38416965442555745,102296,59144,28382,51711,0,0
105,2019-07-09,108389,10804.811,4224.378000000001,93351.003,20753.7103,0.8612590115233095,0.09968549391543421,0.03897423170247904,0.19147432211755805,0.8615928728991111,0.1736521592388422,0.13578406351451258,0.38528404373816505,108347,62221,31111,53866,0,0
106,2019-07-10,125078,12470.386999999999,5216.72,107377.281,23540.247399999997,0.8584825548857513,0.09970088264922687,0.041707734373750784,0.18820453956730998,0.8587915270368622,0.1743573585749839,0.1388533404311951,0.37812013942431244,125033,71522,37570,62256,0,0
107,2019-07-11,101442,10077.403,3913.9619999999995,87401.48100000001,20342.888600000002,0.8615906725025139,0.09934152520652195,0.03858324954160998,0.20053714043492835,0.8621856232490236,0.16944785781544255,0.13107709310113863,0.3994284036913411,101372,59472,29860,50930,0,0
108,2019-07-12,179461,18060.995,11611.981999999998,149709.292,12318.070499999996,0.8342163032636617,0.10064022266676324,0.06470476593800323,0.06863926145513508,0.8347046767323089,0.14641003088546437,0.13145243162470566,0.17420303064586834,179356,123359,88336,70711,0,0
109,2019-07-13,106440,10554.641,4699.088,91164.856,18881.3998,0.8564905674558436,0.09916047538519353,0.044147763998496806,0.17739007703870724,0.8567964511945264,0.15800360778443112,0.13180433075283293,0.3534849723860339,106402,66800,35652,53415,0,0
110,2019-07-14,98206,9941.43,3612.7840000000006,84634.02100000001,20615.857899999995,0.8618009184774862,0.10123037288964015,0.03678781337189174,0.2099246268048795,0.8621345143020129,0.1619389151327578,0.1324722792607803,0.38392941691342153,98168,61390,27272,53697,0,0
111,2019-07-15,112865,11255.443,4767.628,96822.73400000001,21947.8125,0.857863234838081,0.09972483054977184,0.0422418641740132,0.19446074956806805,0.8582054068427585,0.16814477359984462,0.13943286637615884,0.3818272559628399,112820,66939,34193,57481,0,0
112,2019-07-16,114030,11341.18,4562.548,98115.78099999999,22756.6058,0.8604383144786458,0.09945786196614927,0.040011821450495484,0.19956683153556082,0.8607024957234966,0.16918296412321923,0.13414918702772632,0.3951279808310038,113995,67035,34011,57593,0,0
113,2019-07-17,115353,11282.096000000001,5128.926,98918.54600000002,21328.4763,0.8575290282870841,0.09780496389344015,0.044462874827702795,0.18489745650308184,0.8579083276959638,0.1655844426506201,0.1431061941964286,0.3675295750620347,115302,68135,35840,58032,0,0
114,2019-07-18,110965,10356.873,4429.513999999999,96103.692,20492.4817,0.8660721128283693,0.09333459198846483,0.039918118325598155,0.18467518316586312,0.8667751251409245,0.16407447364668978,0.13404085214549413,0.3714963507487038,110875,63123,33046,55162,0,0
115,2019-07-19,102148,10561.768999999998,3536.7120000000004,88030.34700000001,22354.379199999996,0.8617921741003252,0.10339672827661822,0.03462340917100678,0.21884304342718405,0.8627127568870727,0.17331991532377167,0.12923744792808597,0.42112918126671933,102039,60938,27366,53082,0,0
116,2019-07-20,93093,10245.873999999998,2839.407,79992.97,23620.272699999998,0.859280182183408,0.1100606275444985,0.03050075730720892,0.25372769918253785,0.8602042089189509,0.18554979264383634,0.13096895756457566,0.4730677488483877,92993,55219,21680,49930,0,0
117,2019-07-21,81635,8294.938,2567.851,70759.045,19360.4037,0.8667733815152814,0.1016100692105102,0.031455270410975684,0.23715812702884792,0.8670495288509845,0.17353789828239086,0.12666984017363853,0.44917645816899443,81609,47799,20272,43102,0,0
118,2019-07-22,101966,9948.470999999998,3030.3870000000006,88971.008,23845.611999999994,0.8725556361924564,0.0975665515956299,0.029719582998254328,0.23385846262479643,0.8732579011424758,0.16189537835638726,0.1317445004782193,0.4324008921609515,101884,61450,23002,55147,0,0
119,2019-07-23,94360,9420.91,3214.342,81650.55900000001,20258.6281,0.8653090186519713,0.0998400805426028,0.03406466723187791,0.2146950837219161,0.866548782170337,0.16918522376266074,0.13182717467087726,0.4115850571910364,94225,55684,24383,49221,0,0
120,2019-07-24,97893,10679.901000000002,3473.707,83666.241,23573.0908,0.8546703135055621,0.10909769850755419,0.035484733331290284,0.2408046622332547,0.8555092794257492,0.17465658729639566,0.12904294364575206,0.4355385928608381,97797,61148,26919,54124,0,0
121,2019-07-25,97650,10546.069000000001,2895.746,84177.51500000001,24428.245400000007,0.8620329237071174,0.10799865847414236,0.029654336917562724,0.2501612432155659,0.862554077732578,0.17838411705006768,0.12364942995004057,0.4567136949165219,97591,59120,23419,53487,0,0
122,2019-07-26,200390,29854.894999999997,7465.151,163142.56000000006,104000.80149999999,0.8141252557512852,0.14898395628524375,0.037253111432706223,0.5189919731523528,0.8143121830451626,0.18719093479801113,0.060842164030090386,0.6748040585258239,200344,159489,122697,154120,0,0
123,2019-07-27,101566,12186.925000000001,3587.4810000000007,85766.00600000001,32776.251,0.8444361892759389,0.1199902034145285,0.03532167260697478,0.3227088888013705,0.8448853928599576,0.18256198037600183,0.09720063400888698,0.5288368614669721,101512,66755,36908,61978,0,0
124,2019-07-28,78128,8988.354,2656.277,66465.58699999998,20225.0667,0.8507268456891254,0.1150465134138849,0.033999040036862584,0.2588709131169363,0.8509991549620372,0.18691858506457046,0.13446780398906552,0.4717987006624988,78103,48087,19754,42868,0,0
125,2019-07-29,90608,9338.259,3076.4430000000007,78173.015,20554.5718,0.8627606282006004,0.10306219097651421,0.03395332641709342,0.2268516223733004,0.8631130825540184,0.17555098319359327,0.13346245282200342,0.4277746472424558,90571,53194,23051,48050,0,0
126,2019-07-30,99523,11379.008,2891.2839999999997,85218.78000000001,27179.698500000002,0.8562722184821601,0.11433546014489113,0.029051415250746056,0.2730996704279413,0.8567284608424652,0.18710857518704266,0.13104672981915422,0.4865333398968925,99470,60815,22063,55864,0,0
127,2019-07-31,101174,10943.430999999999,3478.2540000000004,86735.812,24855.2659,0.8572934943760255,0.1081644592484235,0.03437893134599799,0.24566851068456322,0.8576410469381903,0.18358073174414116,0.13042800359982,0.4644889069537104,101133,59611,26668,53511,0,0
128,2019-08-01,98355,10564.044,3301.673,84467.428,23100.518399999997,0.8588015657566976,0.10740728991917035,0.03356893904732855,0.23486877535458286,0.8591946699216764,0.18561415468953157,0.12826514121440502,0.45099702075320663,98310,56914,25741,51221,0,0
129,2019-08-02,97251,10540.23,2973.6399999999994,83723.485,23674.8996,0.8609010190126579,0.1083817132985779,0.03057696064821955,0.24344119443501866,0.8611489565226336,0.1814746646924123,0.12868443828976975,0.4560407520129445,97223,58081,23108,51914,0,0
130,2019-08-03,84897,9134.28,2518.3489999999997,73202.35999999999,21520.321099999997,0.8622490782948748,0.10759249443443232,0.029663580574107444,0.2534874153385867,0.8627978737196939,0.17618099756972574,0.12684979600060442,0.46192841718897565,84843,51846,19853,46588,0,0
131,2019-08-04,83487,9186.312999999998,2452.0540000000005,71827.22399999999,22984.2121,0.8603402206331523,0.11003285541461542,0.029370488818618475,0.2753028866769677,0.8606804227478609,0.17578768800949135,0.1324003239740821,0.49087440146936334,83454,52258,18520,46823,0,0
132,2019-08-05,119771,13074.453,4379.566000000001,102296.306,27396.860099999994,0.8540991224920891,0.1091620926601598,0.03656616376251347,0.22874368670212317,0.8544415525838811,0.1828518104135491,0.13872995660299664,0.4356037157757496,119723,71503,31569,62894,0,0
133,2019-08-06,110578,11403.954,4467.8279999999995,94688.604,22323.133,0.8563059921503374,0.10313040568648375,0.040404311888440736,0.2018768018954946,0.8565926126957419,0.1770168107663412,0.13977687398323113,0.4016685799625738,110541,64423,31964,55576,0,0
134,2019-08-07,109786,12775.509999999998,4123.079,92867.457,27868.124000000003,0.8458952598692,0.11636738746288232,0.03755559907456324,0.25384041681088665,0.8461958595679152,0.18651196402762163,0.13089970791796304,0.4629410279411277,109747,68497,31498,60198,0,0
135,2019-08-08,92196,10511.404999999999,3497.877,78173.534,22117.6556,0.8479059178272376,0.11401150809145731,0.03793957438500586,0.23989821250379625,0.8481451014429858,0.18469251313408183,0.13090857035928144,0.4406521945291176,92170,56913,26720,50193,0,0
136,2019-08-09,94207,10512.098,3579.3730000000005,80103.55600000001,21304.686999999998,0.8502930355493754,0.11158510514080694,0.037994766843228216,0.22614760049677834,0.85048261949759,0.18382292868883993,0.14053290145268946,0.42745304066932843,94186,57186,25470,49841,0,0
137,2019-08-10,201233,12148.903,3117.7819999999992,185954.74000000002,25502.0939,0.9240767667330906,0.06037231964936168,0.01549339323073253,0.1267291840801459,0.9247017111145369,0.20660345560600651,0.13844502664298397,0.478849614135231,201097,58803,22520,53257,0,0
138,2019-08-11,128144,13131.973,2548.2560000000003,112437.68300000002,27724.164699999998,0.8774322871144964,0.10247825103009114,0.019885878386814836,0.21635164112248717,0.8780009760973287,0.2321818455064623,0.1383868795481699,0.5358465509576914,128061,56559,18414,51739,0,0
139,2019-08-12,138648,14222.471000000001,3277.684,121148.056,30359.1634,0.8737814898159367,0.10257970544111708,0.02364032658242456,0.21896575067797588,0.8740714852599529,0.2177786607867457,0.13246378920142257,0.5138218397224338,138602,65307,24744,59085,0,0
140,2019-08-13,125311,12150.143999999998,3538.1130000000003,109364.891,26609.1844,0.8727477316436706,0.09695991572966459,0.028234656175435517,0.21234516044082322,0.874695206027257,0.18663242296703633,0.1331719738030714,0.4569669311351537,125032,65102,26568,58230,0,0
141,2019-08-14,112387,13753.89,3838.0269999999996,94711.94600000001,30530.183300000008,0.8427304403534217,0.12237972363351633,0.034150097431197554,0.2716522667212401,0.8434884669504659,0.19122810188532338,0.13556663487690296,0.4728523263017689,112286,71924,28311,64566,0,0
142,2019-08-15,104689,12186.196999999998,4070.254,88403.44900000001,25935.729700000004,0.8444387566984115,0.11640379600531095,0.03887948112982262,0.2477407339835131,0.8448099633993674,0.18387321010939264,0.14336928495949278,0.441444201048475,104643,66275,28390,58752,0,0
143,2019-08-16,101960,11310.086000000003,3204.9489999999996,87133.072,26574.087600000006,0.85458093369949,0.11092669674382113,0.03143339544919576,0.2606324794036878,0.8572630336183233,0.17807513422448953,0.13513868274582558,0.4663265995156706,101641,63513,23716,56986,0,0
144,2019-08-17,198179,10796.932999999997,2788.319,184552.66,22454.6446,0.9312422607844424,0.05448071188168271,0.014069699614994526,0.11330486378476023,0.9323478357515257,0.20359663215854873,0.13352099794090888,0.47432709336713136,197944,53031,20883,47340,0,0
145,2019-08-18,109497,9750.662999999997,2852.151,96888.10800000001,21526.799399999996,0.8848471464971643,0.08904959039973695,0.02604775473300638,0.19659716156607027,0.8853565436701574,0.19562360564962678,0.12176191086065573,0.48648134237288126,109434,49844,23424,44250,0,0
146,2019-08-19,112008,12930.382999999998,3114.725,95956.22899999999,29935.088699999997,0.8566908524391115,0.11544160238554386,0.02780805835297479,0.2672584877865866,0.8571193815206516,0.1953702254321286,0.1275951415345541,0.5020980996309963,111952,66184,24411,59620,0,0
147,2019-08-20,111145,14268.548,3337.952,93538.594,33149.19729999999,0.8415906608484413,0.12837777677808268,0.030032408115524767,0.29825180889828595,0.8432826130073384,0.19647693536393931,0.13202879519025396,0.5031525173413475,110922,72622,25282,65883,0,0
148,2019-08-21,103219,12355.885000000002,3495.94,87354.159,27287.2307,0.8462992181671979,0.11970552902081984,0.033869151997209815,0.2643624788071964,0.8465206508256454,0.19176925703465728,0.13913081545747602,0.4707698135017166,103192,64431,25127,57963,0,0
149,2019-08-22,87490,10160.741,3227.1389999999997,74093.63599999998,21776.448899999996,0.8468811978511828,0.11613602697451138,0.036885804091896214,0.24890214767401983,0.8470651530221442,0.18657254865956666,0.13944341701594434,0.4512131469893497,87471,54460,23143,48262,0,0
150,2019-08-23,103270,11929.268,3672.2119999999995,87652.629,25434.1749,0.8487714631548369,0.11551532874987896,0.035559329911881474,0.2462881272392757,0.8490181034482759,0.1855222780361114,0.13670657434293795,0.45076074257864424,103240,64301,26862,56425,0,0
151,2019-08-24,84398,9578.753000000002,3008.9610000000002,71810.12900000002,20553.731000000003,0.8508510746700161,0.11349502357875782,0.03565204151757151,0.24353338941681085,0.8509418170614655,0.18279365291401095,0.13545336274421538,0.4459670847075161,84389,52402,22214,46088,0,0
152,2019-08-25,77285,9074.687,2451.91,65739.699,20155.536599999996,0.8506139483729054,0.11741847706540726,0.031725561234392186,0.2607949356278708,0.8509332479030755,0.18872570917560935,0.1315896527665969,0.4684501603681494,77256,48084,18633,43026,0,0
153,2019-08-26,93116,10159.925000000001,3131.042,79824.27,21315.160399999993,0.8572562180506036,0.10911041067056146,0.03362517719833326,0.22890975127797578,0.8573298749838897,0.18549825637654965,0.14425441142593873,0.440541509589947,93108,54771,21705,48384,0,0
154,2019-08-27,92377,9573.083999999999,3322.6549999999997,79462.719,20217.357700000004,0.8602002554748476,0.1036306006906481,0.035968422875824066,0.2188570499150222,0.8605262935608932,0.17525738242132433,0.13611859893486275,0.4196126626678567,92342,54623,24410,48181,0,0
155,2019-08-28,89195,8790.587,3149.055,77255.23599999998,19044.883100000003,0.866138640058299,0.09855470598127697,0.03530528617074948,0.2135196266606873,0.8663231811249661,0.16966969696969697,0.13460951526032316,0.41500257348935526,89176,51810,23394,45891,0,0
156,2019-08-29,81592,8148.156000000001,3475.526,69966.65699999999,15676.6655,0.8575185925090694,0.09986464359250909,0.0425964065104422,0.1921348355230905,0.8577078113124279,0.17287581948952965,0.13692876841856433,0.3889894915758914,81574,47133,25382,40301,0,0
157,2019-08-30,77255,8192.373,2831.879,66198.777,17738.309,0.8568866351692447,0.10604327228011132,0.03665625525855932,0.2296072616659116,0.8574304717249955,0.1749198889719227,0.1349734998331824,0.4268942289179823,77206,46835,20981,41552,0,0
158,2019-08-31,66584,6845.213999999999,2148.339,57586.666000000005,15832.734600000002,0.8648724318154513,0.10280568905442748,0.032265093716208094,0.23778587348311908,0.8650543187622053,0.16999985099091042,0.13567885562713147,0.4387743764549385,66570,40266,15834,36084,0,0
159,2019-09-01,75252,8575.304,2438.7680000000005,64083.766,20578.982500000002,0.8515888747142933,0.11395449954818476,0.0324080157338011,0.27346758225695,0.853437467538521,0.18030496215306982,0.1294806477302894,0.47856985884049213,75089,47560,18835,43001,0,0
160,2019-09-02,87421,9175.439,3103.1789999999996,75063.509,20421.974500000004,0.8586439070703836,0.10495692110591277,0.035496951533384426,0.23360490614383275,0.8596666055865411,0.17763269059511363,0.13271657685399024,0.4495855604966538,87317,51654,23382,45424,0,0
161,2019-09-03,96697,9981.519,3408.89,83059.976,21524.6261,0.8589715916729578,0.10322470190388533,0.035253317062576915,0.22259869592645068,0.8615733208858462,0.1788257878424136,0.12961066119158968,0.43761692554792014,96405,55817,26301,49186,0,0
162,2019-09-04,84538,8514.265000000001,2944.2110000000007,72768.463,18409.4837,0.8607781471054438,0.10071524048356953,0.034827071849345866,0.21776578225176843,0.8640898544185053,0.17442975088093093,0.1331438972550084,0.42792849139934913,84214,48812,22113,43020,0,0
163,2019-09-05,81578,8897.548,2964.311,69695.704,19004.1911,0.8543443575473779,0.10906798401529826,0.036337137463531836,0.2329573058912942,0.8547215422726938,0.17629729140660605,0.1332274606741573,0.4295509041182587,81542,50469,22250,44242,0,0
164,2019-09-06,125945,13500.954999999998,4726.638,107709.232,27312.7246,0.8552084798920164,0.10719722894914445,0.03752938187303982,0.21686231767835168,0.8558472479360514,0.18869786716609827,0.1466579167830215,0.4198663294953191,125851,71548,32229,65051,0,0
165,2019-09-07,89133,9077.534000000001,3065.323,76964.53600000001,19640.736599999997,0.8634796988769592,0.10184257233572304,0.03439043900687736,0.22035314193396383,0.8640419421835532,0.18089944200876845,0.13105271483539974,0.4302367220871393,89075,50180,23390,45651,0,0
166,2019-09-08,73050,7893.733,2378.727,62765.960999999996,17852.3435,0.8592191786447638,0.10805931553730322,0.03256299794661191,0.24438526351813825,0.8595251013365468,0.18326831816493314,0.12888637841352404,0.4603492392986075,73024,43072,18456,38780,0,0
167,2019-09-09,83943,9133.181,2504.952,72288.12900000002,21133.5967,0.8611573210392768,0.10880217528561048,0.02984110646510132,0.25176127491273836,0.8614651960959567,0.1851220407005027,0.12972976332280284,0.46774371873755033,83913,49336,19309,45182,0,0
168,2019-09-10,86166,8909.571,2649.063,74594.728,21215.524100000002,0.8657095374045447,0.1034000765963373,0.030743715618689507,0.24621688485017296,0.8660613251906979,0.17548889107740792,0.1349153552330023,0.45698490253096397,86131,50770,19635,46425,0,0
169,2019-09-11,90028,10808.831000000002,3167.344,76032.134,26220.039199999996,0.8445387435020216,0.12006076998267208,0.035181765672901766,0.291243159905807,0.8448484249124952,0.18815964835930024,0.12356991260923846,0.49879276352084,89995,57445,25632,52567,0,0
170,2019-09-12,87796,9997.798999999999,3196.028,74593.91100000001,23137.523800000003,0.8496276709645088,0.11387533600619618,0.03640288851428311,0.26353733427491005,0.8498793551327334,0.18337519487903742,0.1316646617780341,0.47370247727458853,87770,54521,24274,48844,0,0
171,2019-09-13,75064,7757.775,2493.8120000000004,64791.50699999999,17885.335099999997,0.8631502051582648,0.10334880901630608,0.03322247681978046,0.23826781279974418,0.8634953087933469,0.17710197698840288,0.13323780520382542,0.45368918624118504,75034,43804,18717,39422,0,0
172,2019-09-14,66979,7183.383,2028.445,57757.815,16800.5433,0.8623272219650936,0.10724828677645232,0.030284790755311364,0.25083299690947913,0.8625590268962531,0.17673907587835844,0.12822029077117572,0.4600997754347529,66961,40644,15820,36515,0,0
173,2019-09-15,70345,7478.409,2053.3869999999997,60797.132999999994,17593.771099999998,0.8642708508067382,0.1063104556116284,0.029190233847466055,0.2501069173359869,0.8646027048550868,0.17717149964463397,0.12722348203221806,0.4636161980552847,70318,42210,16140,37949,0,0
174,2019-09-16,94334,9357.148999999998,3198.7219999999998,81773.28300000001,20493.2298,0.8668484639684526,0.09919169122479697,0.03390847414505904,0.2172411834545339,0.8670874475124063,0.1772623752060166,0.13234813190450576,0.4326021658363591,94308,52787,24169,47372,0,0
175,2019-09-17,83249,8625.440999999999,2914.493,71696.00899999999,18501.355900000002,0.8612236663503464,0.10361014546721281,0.03500934545760309,0.22224117887301953,0.8614823728732095,0.17639660108797903,0.136753612987988,0.4239249341246019,83224,48898,21312,43643,0,0
176,2019-09-18,91410,9524.812,2933.156,78913.109,21063.7268,0.863287484957882,0.10419879663056558,0.03208791160704518,0.2304313182365168,0.8637599496497372,0.17405182369709815,0.12031979653786201,0.4237662817366113,91360,54724,24378,49706,0,0
177,2019-09-19,86501,8877.940999999999,2915.3189999999995,74685.39899999999,19810.0065,0.8634050357799331,0.10263396954948496,0.03370272019976647,0.22901476861539172,0.8640743110350093,0.17562344958556703,0.12491725940526179,0.438798708634209,86434,50551,23338,45146,0,0
178,2019-09-20,82082,8384.445999999998,2487.4979999999996,71199.10299999999,18875.3782,0.867414329572866,0.10214719426914547,0.03030503642698764,0.22995758144294728,0.8677843553085425,0.1785900570844338,0.12054167474316727,0.44338583072983956,82047,46948,20636,42571,0,0
179,2019-09-21,69865,7470.941999999999,2107.304,60285.123999999996,16788.154300000002,0.8628801832104773,0.10693397266156157,0.030162513418736134,0.24029420024332646,0.8629666466260127,0.18164657540907872,0.1255318996842795,0.4489171404123326,69858,41129,16787,37397,0,0
180,2019-09-22,69157,7214.7119999999995,2134.513,59796.099,16794.835700000003,0.864642754891045,0.10432366933209943,0.030864742542331215,0.2428508422863919,0.8648928793554826,0.1769005492349941,0.12950570319136026,0.4569028701235106,69137,40784,16482,36758,0,0
181,2019-09-23,97848,9783.221,2819.242,85225.255,23074.2355,0.8709963923636661,0.09998386272586052,0.02881246423023465,0.23581713984956257,0.8712902417829577,0.17759582115562655,0.11991671629094003,0.4662026811330666,97815,55087,23510,49494,0,0
182,2019-09-24,105982,10052.938,4129.459,91787.726,20332.6618,0.8660690117189711,0.09485514521333811,0.03896377686777,0.19185014247702442,0.8663632982840315,0.17023297321095945,0.13915615838247683,0.39414313295985426,105946,59054,29675,51587,0,0
183,2019-09-25,103701,9970.568,4305.046,89409.36899999999,19546.1204,0.862184250875112,0.09614726955381336,0.04151402590138958,0.18848536079690648,0.8625169446561387,0.17373656972590565,0.14075677619748245,0.3902278025115295,103661,57389,30585,50089,0,0
184,2019-09-26,92496,9440.267,3439.522,79584.33,20350.719900000004,0.860408341982356,0.10206135400449749,0.03718562964884968,0.2200172969641931,0.8608643871623741,0.1753685980197284,0.13239114703618168,0.4391988928694752,92447,53831,25980,46336,0,0
185,2019-09-27,86325,8623.57,3103.291,74572.595,18547.2395,0.8638586156964958,0.09989655372140167,0.03594892557196641,0.21485362872864175,0.8642490670560694,0.17310148942149423,0.12857519887305272,0.42668720668077664,86286,49818,24136,43468,0,0
186,2019-09-28,158295,8431.652,9378.976999999999,140469.07400000002,-18585.3468,0.887387940238163,0.05326543478947535,0.05924998894469186,-0.117409563157396,0.8875561494960985,0.18704583166955055,0.0917349080594679,-0.4619428528819626,158265,45078,102240,40233,0,0
187,2019-09-29,89930,7128.472999999998,4126.941000000001,78666.89800000002,5736.9809,0.8747570110085624,0.07926690759479593,0.04589059268319805,0.06379384966084732,0.8749905234355885,0.18259876021414478,0.10346840996840999,0.16826458131690863,89906,39039,39886,34095,0,0
188,2019-09-30,79563,7740.091999999999,3005.067,68794.486,14799.9368,0.8646542488342572,0.09728255596194209,0.037769654236265604,0.1860153186782801,0.8650565349696955,0.17504787751317363,0.12293679430535101,0.38740247624532104,79526,44217,24444,38203,0,0
189,2019-10-01,81470,8248.189,2800.69,70411.54299999999,18243.233099999998,0.8642634466674849,0.10124204001472935,0.034376948570025774,0.22392577758684176,0.864656134490931,0.17588632050325195,0.13268381656244077,0.43917267934520937,81433,46895,21108,41540,0,0
190,2019-10-02,69615,6953.478,2251.436,60398.492,15723.267900000003,0.867607440925088,0.09988476621417798,0.032341248294189474,0.22586034475328598,0.867969016756244,0.1748554831895793,0.13195615988746923,0.4391728925758338,69586,39767,17062,35802,0,0
191,2019-10-03,74256,7539.7609999999995,2493.1579999999994,64205.48,16977.3754,0.8646503986209869,0.10153739765136824,0.03357517237664296,0.2286330451411334,0.8649882118366633,0.17330393508941294,0.1329826114785577,0.43981698401595815,74227,43506,18748,38601,0,0
192,2019-10-04,72969,7635.975,2365.232,62961.966,17697.255100000002,0.8628591045512478,0.10464683632775562,0.03241420329180885,0.24253114473269474,0.8630365161608685,0.17693069651049634,0.12853823161784686,0.4545333273404393,72954,43158,18401,38935,0,0
193,2019-10-05,63366,6683.592,2173.0,54490.89200000001,15724.1865,0.8599389578007134,0.10547599659123189,0.034292838430704166,0.24814863649275637,0.8603191133284916,0.17675848936845445,0.12913002139291657,0.4596102683269028,63338,37812,16828,34212,0,0
194,2019-10-06,69191,7279.848,2448.1510000000003,59457.939,17085.444900000002,0.8593305343180471,0.10521379948259167,0.03538250639534044,0.2469316081571303,0.8594795964093149,0.1714882570493039,0.12136983788607408,0.4510532194619711,69179,42451,20171,37879,0,0
195,2019-10-07,78896,7993.647999999999,3302.273,67585.55900000001,14927.618400000001,0.856641135165281,0.10131879943216385,0.041856025654025554,0.189206276617319,0.8568800745492813,0.16324894824980596,0.1319695080525916,0.36988003369839934,78874,48966,25023,40358,0,0
196,2019-10-08,73850,8226.345000000001,2482.02,63132.149999999994,18373.5233,0.8548700067704806,0.11139262017603252,0.033608937034529454,0.2487951699390657,0.8551015847216578,0.18203905731356498,0.13176301958910655,0.4586386585457178,73830,45190,18837,40061,0,0
197,2019-10-09,82241,9113.381,2652.836,70464.47700000001,21025.734099999998,0.8568047202733431,0.1108131102491458,0.03225685485341861,0.2556600004863754,0.8570965297459041,0.18069556855358382,0.13019414998036904,0.4639701237946024,82213,50435,20376,45317,0,0
198,2019-10-10,77607,7780.9890000000005,2703.1680000000006,67116.07900000001,17025.064,0.8648199131521642,0.10026143260272914,0.03483149715876146,0.2193753656242349,0.8649982472193941,0.16967941644678022,0.1329514066496164,0.42049654218533883,77591,45857,20332,40488,0,0
